,UnixTime_FEN,MMSI,Lon_d,Lat_d,Course,Speed,MMSI_,df0_MMSI,df0_Lon_d,df0_Lat_d,df0_Course,df0_Speed,df0_MMSI_,df1_MMSI,df1_Lon_d,df1_Lat_d,df1_Course,df1_Speed,df1_MMSI_,df2_MMSI,df2_Lon_d,df2_Lat_d,df2_Course,df2_Speed,df2_MMSI_
3502,2019-03-06 15:40:00,413445160.0,122.794667,37.218833,182.0,10.2,413445160999999994,412914000.0,122.776392,37.427092,154.0,12.3,412914000999999994,,,,,,,,,,,,
3503,2019-03-06 15:41:00,413445160.0,122.7945,37.216,181.0,10.1,413445160999999994,412914000.0,122.77827,37.423972,154.6,12.5,412914000999999994,,,,,,,,,,,,
3504,2019-03-06 15:42:00,413445160.0,122.7945,37.213167,181.0,10.2,413445160999999994,412914000.0,122.780422,37.420375,154.6,12.5,412914000999999994,,,,,,,,,,,,
3505,2019-03-06 15:43:00,413445160.0,122.794332,37.210832,182.0,10.1,413445160999999994,412914000.0,122.782355,37.417187,154.2,12.5,412914000999999994,,,,,,,,,,,,
3506,2019-03-06 15:44:00,413445160.0,122.793667,37.198,181.0,10.1,413445160999999994,412914000.0,122.784207,37.4141,154.4,12.6,412914000999999994,,,,,,,,,,,,
3507,2019-03-06 15:45:00,413445160.0,122.794,37.204667,180.0,10.2,413445160999999994,412914000.0,122.786102,37.410922,154.7,12.6,412914000999999994,,,,,,,,,,,,
3508,2019-03-06 15:46:00,413445160.0,122.794,37.201832,183.0,10.1,413445160999999994,412914000.0,122.788208,37.407343,155.1,12.6,412914000999999994,,,,,,,,,,,,
3509,2019-03-06 15:47:00,413445160.0,122.793833,37.199167,181.0,10.1,413445160999999994,412914000.0,122.79012,37.40412,154.9,12.6,412914000999999994,,,,,,,,,,,,
3510,2019-03-06 15:48:00,413445160.0,122.793667,37.196667,181.0,10.1,413445160999999994,412914000.0,122.791582,37.401515,156.8,12.6,412914000999999994,,,,,,,,,,,,
3511,2019-03-06 15:49:00,413445160.0,122.7935,37.193333,182.0,10.1,413445160999999994,412914000.0,122.793132,37.39824,161.3,12.6,412914000999999994,,,,,,,,,,,,
3512,2019-03-06 15:50:00,413445160.0,122.7935,37.191,181.0,10.1,413445160999999994,412914000.0,122.794448,37.394197,168.3,12.5,412914000999999994,,,,,,,,,,,,
3513,2019-03-06 15:51:00,413445160.0,122.793333,37.187833,181.0,10.1,413445160999999994,412914000.0,122.795032,37.391467,170.8,12.3,412914000999999994,,,,,,,,,,,,
3514,2019-03-06 15:52:00,413445160.0,122.793,37.1755,180.0,10.0,413445160999999994,412914000.0,122.79586,37.387405,171.0,12.5,412914000999999994,,,,,,,,,,,,
3515,2019-03-06 15:53:00,413445160.0,122.792833,37.172833,182.0,10.0,413445160999999994,412914000.0,122.798162,37.373093,172.6,12.4,412914000999999994,,,,,,,,,,,,
3516,2019-03-06 15:54:00,413445160.0,122.793167,37.179333,182.0,10.0,413445160999999994,412914000.0,122.798708,37.369758,172.7,12.2,412914000999999994,,,,,,,,,,,,
3517,2019-03-06 15:55:00,413445160.0,122.793,37.1765,181.0,10.0,413445160999999994,412914000.0,122.799283,37.36631,172.6,12.3,412914000999999994,,,,,,,,,,,,
3518,2019-03-06 15:56:00,413445160.0,122.7925,37.1645,182.0,9.9,413445160999999994,412914000.0,122.799792,37.363027,173.3,12.1,412914000999999994,,,,,,,,,,,,
3519,2019-03-06 15:57:00,413445160.0,122.792832,37.170832,182.0,9.9,413445160999999994,412914000.0,122.8003,37.359635,173.3,12.0,412914000999999994,,,,,,,,,,,,
3520,2019-03-06 15:58:00,413445160.0,122.792667,37.168167,180.0,9.9,413445160999999994,412914000.0,122.800808,37.356298,173.2,12.1,412914000999999994,,,,,,,,,,,,
3521,2019-03-06 15:59:00,413445160.0,122.792167,37.155167,182.0,9.9,413445160999999994,412914000.0,122.80131,37.353037,173.1,12.0,412914000999999994,,,,,,,,,,,,
3522,2019-03-06 16:00:00,413445160.0,122.7925,37.163,182.0,9.9,413445160999999994,412914000.0,122.80004,37.361407,173.2,12.1,412914000999999994,,,,,,,,,,,,
3523,2019-03-06 16:01:00,413445160.0,122.792332,37.159832,181.0,9.9,413445160999999994,412914000.0,122.80063,37.357465,173.2,12.1,412914000999999994,,,,,,,,,,,,
3524,2019-03-06 16:02:00,413445160.0,122.792,37.147833,182.0,9.8,413445160999999994,412914000.0,122.801142,37.354132,173.3,11.9,412914000999999994,,,,,,,,,,,,
3525,2019-03-06 16:03:00,413445160.0,122.791833,37.145167,183.0,9.7,413445160999999994,412914000.0,122.801655,37.350837,172.9,11.9,412914000999999994,,,,,,,,,,,,
3526,2019-03-06 16:04:00,413445160.0,122.791833,37.1425,176.0,9.7,413445160999999994,412914000.0,122.802253,37.347058,173.1,11.8,412914000999999994,,,,,,,,,,,,
3527,2019-03-06 16:05:00,413445160.0,122.792167,37.139667,175.0,9.7,413445160999999994,412914000.0,122.80267,37.344257,173.5,11.7,412914000999999994,,,,,,,,,,,,
3528,2019-03-06 16:06:00,413445160.0,122.791832,37.1465,182.0,9.8,413445160999999994,412914000.0,122.803147,37.340975,173.6,11.7,412914000999999994,,,,,,,,,,,,
3529,2019-03-06 16:07:00,413445160.0,122.7925,37.134333,178.0,9.6,413445160999999994,412914000.0,122.803607,37.337712,173.6,11.7,412914000999999994,,,,,,,,,,,,
3530,2019-03-06 16:08:00,413445160.0,122.792667,37.1315,175.0,9.6,413445160999999994,412914000.0,122.804138,37.334007,173.5,11.6,412914000999999994,,,,,,,,,,,,
3531,2019-03-06 16:09:00,413445160.0,122.792332,37.137832,175.0,9.6,413445160999999994,412914000.0,122.804547,37.330745,176.0,11.7,412914000999999994,,,,,,,,,,,,
3532,2019-03-06 16:10:00,413445160.0,122.7925,37.135667,177.0,9.6,413445160999999994,412914000.0,122.804587,37.32852,180.6,11.6,412914000999999994,,,,,,,,,,,,
3533,2019-03-06 16:11:00,413445160.0,122.792667,37.1325,176.0,9.6,413445160999999994,412914000.0,122.804277,37.324697,184.8,11.4,412914000999999994,,,,,,,,,,,,
3534,2019-03-06 16:12:00,413445160.0,122.7935,37.120833,178.0,9.6,413445160999999994,412914000.0,122.804067,37.32155,182.2,11.4,412914000999999994,,,,,,,,,,,,
3535,2019-03-06 16:13:00,413445160.0,122.793,37.127167,177.0,9.6,413445160999999994,412914000.0,122.804085,37.318297,179.2,11.4,412914000999999994,,,,,,,,,,,,
3536,2019-03-06 16:14:00,413445160.0,122.793167,37.1245,175.0,9.6,413445160999999994,412914000.0,122.804212,37.315162,177.9,11.4,412914000999999994,,,,,,,,,,,,
3537,2019-03-06 16:15:00,413445160.0,122.793332,37.121832,177.0,9.6,413445160999999994,412914000.0,122.804263,37.300898,181.5,11.3,412914000999999994,,,,,,,,,,,,
3538,2019-03-06 16:16:00,413445160.0,122.7935,37.118167,176.0,9.6,413445160999999994,412914000.0,122.80447,37.308787,179.7,11.4,412914000999999994,,,,,,,,,,,,
3539,2019-03-06 16:17:00,413445160.0,122.793667,37.116333,176.0,9.6,413445160999999994,412914000.0,122.804408,37.305085,181.7,11.3,412914000999999994,,,,,,,,,,,,
3540,2019-03-06 16:18:00,413445160.0,122.793832,37.113667,178.0,9.6,413445160999999994,412914000.0,122.804305,37.302425,182.0,11.4,412914000999999994,,,,,,,,,,,,
3541,2019-03-06 16:19:00,413445160.0,122.794,37.111,176.0,9.5,413445160999999994,412914000.0,122.80424,37.299257,180.8,11.4,412914000999999994,,,,,,,,,,,,
3542,2019-03-06 16:20:00,413445160.0,122.794667,37.099333,178.0,9.5,413445160999999994,412914000.0,122.80428,37.295588,179.6,11.3,412914000999999994,,,,,,,,,,,,
3543,2019-03-06 16:21:00,413445160.0,122.794333,37.105667,178.0,9.5,413445160999999994,412914000.0,122.804217,37.292907,182.2,11.2,412914000999999994,,,,,,,,,,,,
3544,2019-03-06 16:22:00,413445160.0,122.7945,37.1035,177.0,9.4,413445160999999994,412914000.0,122.803935,37.289827,185.2,11.2,412914000999999994,,,,,,,,,,,,
3545,2019-03-06 16:23:00,413445160.0,122.794667,37.100333,177.0,9.5,413445160999999994,412914000.0,122.80361,37.286662,184.5,11.2,412914000999999994,,,,,,,,,,,,
3546,2019-03-06 16:24:00,413445160.0,122.794667,37.097667,178.0,9.5,413445160999999994,412914000.0,122.803373,37.28314,182.8,11.2,412914000999999994,,,,,,,,,,,,
3547,2019-03-06 16:25:00,413445160.0,122.794832,37.095,176.0,9.4,413445160999999994,412914000.0,122.803282,37.281077,182.1,11.0,412914000999999994,,,,,,,,,,,,
3548,2019-03-06 16:26:00,413445160.0,122.795,37.092332,177.0,9.4,413445160999999994,412914000.0,122.803132,37.277452,182.4,11.2,412914000999999994,,,,,,,,,,,,
3549,2019-03-06 16:27:00,413445160.0,122.795167,37.089667,178.0,9.4,413445160999999994,412914000.0,122.801968,37.26346,181.9,11.1,412914000999999994,,,,,,,,,,,,
3550,2019-03-06 16:28:00,413445160.0,122.795333,37.087,176.0,9.4,413445160999999994,412914000.0,122.80267,37.271202,184.6,11.2,412914000999999994,,,,,,,,,,,,
3551,2019-03-06 16:29:00,413445160.0,122.7955,37.084332,178.0,9.4,413445160999999994,412914000.0,122.802347,37.268152,185.0,11.2,412914000999999994,,,,,,,,,,,,
3552,2019-03-06 16:30:00,413445160.0,122.795667,37.081333,176.0,9.4,413445160999999994,412914000.0,122.802087,37.265577,184.4,11.0,412914000999999994,,,,,,,,,,,,
3553,2019-03-06 16:31:00,413445160.0,122.795833,37.079167,176.0,9.4,413445160999999994,412914000.0,122.801815,37.251102,182.2,11.2,412914000999999994,,,,,,,,,,,,
3554,2019-03-06 16:32:00,413445160.0,122.796,37.0765,178.0,9.4,413445160999999994,412914000.0,122.802027,37.25886,179.2,11.0,412914000999999994,,,,,,,,,,,,
3555,2019-03-06 16:34:00,413445160.0,122.796333,37.0705,178.0,9.4,413445160999999994,412914000.0,122.801528,37.241797,180.7,11.2,412914000999999994,,,,,,,,,,,,
3556,2019-03-06 16:35:00,413445160.0,122.796333,37.068667,178.0,9.3,413445160999999994,412914000.0,122.801742,37.249552,182.4,11.2,412914000999999994,,,,,,,,,,,,
3557,2019-03-06 16:36:00,413445160.0,122.7965,37.066,176.0,9.4,413445160999999994,412914000.0,122.801438,37.235592,180.9,11.2,412914000999999994,,,,,,,,,,,,
3558,2019-03-06 16:37:00,413445160.0,122.796667,37.0635,177.0,9.4,413445160999999994,412914000.0,122.801557,37.243352,181.1,11.0,412914000999999994,,,,,,,,,,,,
3559,2019-03-06 16:38:00,413445160.0,122.796833,37.060833,178.0,9.4,413445160999999994,412914000.0,122.801317,37.229342,181.1,11.1,412914000999999994,,,,,,,,,,,,
3560,2019-03-06 16:39:00,413445160.0,122.797,37.058167,176.0,9.4,413445160999999994,412914000.0,122.801467,37.237147,180.8,11.0,412914000999999994,,,,,,,,,,,,
3561,2019-03-06 16:40:00,413445160.0,122.797167,37.055667,179.0,9.4,413445160999999994,412914000.0,122.801412,37.234032,181.0,11.2,412914000999999994,,,,,,,,,,,,
3562,2019-03-06 16:41:00,413445160.0,122.797167,37.053,176.0,9.4,413445160999999994,412914000.0,122.801347,37.230887,181.2,11.0,412914000999999994,,,,,,,,,,,,
3563,2019-03-06 16:42:00,413445160.0,122.7975,37.050333,177.0,9.4,413445160999999994,412914000.0,122.801287,37.227845,181.3,11.0,412914000999999994,,,,,,,,,,,,
3564,2019-03-06 16:43:00,413445160.0,122.7975,37.047833,176.0,9.3,413445160999999994,412914000.0,122.801213,37.224185,181.1,11.1,412914000999999994,,,,,,,,,,,,
3565,2019-03-06 16:44:00,413445160.0,122.797833,37.045,175.0,9.4,413445160999999994,412914000.0,122.801162,37.221605,180.9,11.0,412914000999999994,,,,,,,,,,,,
3566,2019-03-06 16:45:00,413445160.0,122.797832,37.043,179.0,9.2,413445160999999994,412914000.0,122.801115,37.218562,180.9,11.0,412914000999999994,,,,,,,,,,,,
3567,2019-03-06 16:46:00,413445160.0,122.797833,37.039833,179.0,9.3,413445160999999994,412914000.0,122.80106,37.215435,181.0,11.0,412914000999999994,,,,,,,,,,,,
3568,2019-03-06 16:47:00,413445160.0,122.797833,37.037333,181.0,9.3,413445160999999994,412914000.0,122.800992,37.212407,181.1,11.0,412914000999999994,,,,,,,,,,,,
3569,2019-03-06 16:48:00,413445160.0,122.797833,37.034833,181.0,9.2,413445160999999994,412914000.0,122.800932,37.209282,181.1,11.0,412914000999999994,,,,,,,,,,,,
3570,2019-03-06 16:49:00,413445160.0,122.797667,37.032167,179.0,9.2,413445160999999994,412914000.0,122.800875,37.206217,180.9,11.0,412914000999999994,,,,,,,,,,,,
3571,2019-03-06 16:50:00,413445160.0,122.797667,37.0295,181.0,9.3,413445160999999994,412914000.0,122.800832,37.203207,180.7,11.0,412914000999999994,,,,,,,,,,,,
3572,2019-03-06 16:51:00,413445160.0,122.797667,37.027,181.0,9.2,413445160999999994,412914000.0,122.800802,37.200092,180.6,11.0,412914000999999994,,,,,,,,,,,,
3573,2019-03-06 16:52:00,413445160.0,122.797667,37.023167,180.0,9.2,413445160999999994,412914000.0,122.800747,37.196527,180.8,11.0,412914000999999994,,,,,,,,,,,,
3574,2019-03-06 16:53:00,413445160.0,122.797667,37.021833,181.0,9.2,413445160999999994,412914000.0,122.800707,37.193975,180.8,11.0,412914000999999994,,,,,,,,,,,,
3575,2019-03-06 16:54:00,413445160.0,122.7975,37.019167,179.0,9.2,413445160999999994,412914000.0,122.80067,37.190967,180.6,11.0,412914000999999994,,,,,,,,,,,,
3576,2019-03-06 16:55:00,413445160.0,122.797667,37.016667,180.0,9.2,413445160999999994,412914000.0,122.80062,37.187393,180.6,11.0,412914000999999994,,,,,,,,,,,,
3577,2019-03-06 16:56:00,413445160.0,122.7975,37.012833,179.0,9.2,413445160999999994,412914000.0,122.800588,37.184813,180.6,11.0,412914000999999994,,,,,,,,,,,,
3578,2019-03-06 16:57:00,413445160.0,122.7975,37.0115,179.0,9.2,413445160999999994,412914000.0,122.800552,37.182242,180.8,10.8,412914000999999994,,,,,,,,,,,,
3579,2019-03-06 16:58:00,413445160.0,122.7975,37.008833,181.0,9.2,413445160999999994,412914000.0,122.8005,37.178805,180.7,10.8,412914000999999994,,,,,,,,,,,,
3580,2019-03-06 16:59:00,413445160.0,122.7975,37.006333,180.0,9.2,413445160999999994,412914000.0,122.80046,37.175765,180.9,10.8,412914000999999994,,,,,,,,,,,,
3581,2019-03-06 17:00:00,413445160.0,122.7975,37.003833,180.0,9.2,413445160999999994,412914000.0,122.800422,37.172782,180.7,10.8,412914000999999994,,,,,,,,,,,,
3582,2019-03-06 17:01:00,413445160.0,122.797333,37.001167,181.0,9.2,413445160999999994,412914000.0,122.800367,37.169702,180.8,10.8,412914000999999994,,,,,,,,,,,,
3583,2019-03-06 17:02:00,413445160.0,122.797333,36.998167,180.0,9.2,413445160999999994,412914000.0,122.80037,37.166675,180.1,10.8,412914000999999994,,,,,,,,,,,,
3584,2019-03-06 17:03:00,413445160.0,122.797333,36.996,181.0,9.2,413445160999999994,412914000.0,122.800367,37.163702,180.2,10.8,412914000999999994,,,,,,,,,,,,
3585,2019-03-06 17:04:00,413445160.0,122.797167,36.9935,181.0,9.2,413445160999999994,412914000.0,122.800332,37.160637,180.9,10.8,412914000999999994,,,,,,,,,,,,
3586,2019-03-06 17:05:00,413445160.0,122.797167,36.990833,180.0,9.2,413445160999999994,412914000.0,122.800273,37.15757,180.8,10.8,412914000999999994,,,,,,,,,,,,
3587,2019-03-06 17:06:00,413445160.0,122.797167,36.988333,181.0,9.2,413445160999999994,412914000.0,122.800232,37.154557,180.4,10.8,412914000999999994,,,,,,,,,,,,
3588,2019-03-06 17:07:00,413445160.0,122.797167,36.985833,181.0,9.2,413445160999999994,412914000.0,122.800237,37.151557,180.0,10.8,412914000999999994,,,,,,,,,,,,
3589,2019-03-06 17:08:00,413445160.0,122.797,36.983167,180.0,9.2,413445160999999994,412914000.0,122.800117,37.148542,183.1,10.8,412914000999999994,,,,,,,,,,,,
3590,2019-03-06 17:09:00,413445160.0,122.797,36.9805,181.0,9.2,413445160999999994,412914000.0,122.799803,37.145565,185.2,10.8,412914000999999994,,,,,,,,,,,,
3591,2019-03-06 17:10:00,413445160.0,122.797,36.978,180.0,9.2,413445160999999994,412914000.0,122.799505,37.142582,183.7,10.8,412914000999999994,,,,,,,,,,,,
3592,2019-03-06 17:11:00,413445160.0,122.797,36.975333,180.0,9.3,413445160999999994,412914000.0,122.799345,37.139595,182.1,10.8,412914000999999994,,,,,,,,,,,,
3593,2019-03-06 17:12:00,413445160.0,122.796833,36.972833,180.0,9.2,413445160999999994,412914000.0,122.799302,37.136617,181.1,10.7,412914000999999994,,,,,,,,,,,,
3594,2019-03-06 17:13:00,413445160.0,122.796833,36.970167,179.0,9.2,413445160999999994,412914000.0,122.799182,37.133637,182.4,10.7,412914000999999994,,,,,,,,,,,,
3595,2019-03-06 17:14:00,413445160.0,122.796833,36.967667,180.0,9.2,413445160999999994,412914000.0,122.798952,37.130662,184.1,10.7,412914000999999994,,,,,,,,,,,,
3596,2019-03-06 17:15:00,413445160.0,122.796833,36.965,179.0,9.2,413445160999999994,412914000.0,122.79875,37.128185,184.6,10.5,412914000999999994,,,,,,,,,,,,
3597,2019-03-06 17:16:00,413445160.0,122.796833,36.9625,180.0,9.2,413445160999999994,412914000.0,122.798407,37.124677,184.3,10.7,412914000999999994,,,,,,,,,,,,
3598,2019-03-06 17:17:00,413445160.0,122.796833,36.959833,179.0,9.2,413445160999999994,412914000.0,122.798157,37.1218,183.4,10.7,412914000999999994,,,,,,,,,,,,
3599,2019-03-06 17:18:00,413445160.0,122.796833,36.957333,181.0,9.2,413445160999999994,412914000.0,122.797405,37.108497,183.2,10.7,412914000999999994,,,,,,,,,,,,
3600,2019-03-06 17:19:00,413445160.0,122.796833,36.954833,178.0,9.2,413445160999999994,412914000.0,122.79782,37.115835,182.3,10.7,412914000999999994,,,,,,,,,,,,
3601,2019-03-06 17:20:00,413445160.0,122.796833,36.952167,181.0,9.2,413445160999999994,412914000.0,122.797677,37.112927,182.5,10.7,412914000999999994,,,,,,,,,,,,
3602,2019-03-06 17:21:00,413445160.0,122.796833,36.948833,180.0,9.2,413445160999999994,412914000.0,122.7975,37.10993,183.1,10.5,412914000999999994,,,,,,,,,,,,
3603,2019-03-06 17:22:00,413445160.0,122.796833,36.947,181.0,9.2,413445160999999994,412914000.0,122.797275,37.106527,183.0,10.6,412914000999999994,,,,,,,,,,,,
3604,2019-03-06 17:23:00,413445160.0,122.796833,36.9445,178.0,9.2,413445160999999994,412914000.0,122.79711,37.103622,182.6,10.6,412914000999999994,,,,,,,,,,,,
3605,2019-03-06 17:24:00,413445160.0,122.796833,36.942,181.0,9.1,413445160999999994,412914000.0,122.796342,37.090793,182.7,10.6,412914000999999994,,,,,,,,,,,,
3606,2019-03-06 17:25:00,413445160.0,122.797,36.939333,178.0,9.2,413445160999999994,412914000.0,122.796812,37.098165,182.7,10.5,412914000999999994,,,,,,,,,,,,
3607,2019-03-06 17:26:00,413445160.0,122.796833,36.936833,181.0,9.1,413445160999999994,412914000.0,122.796625,37.095167,182.9,10.5,412914000999999994,,,,,,,,,,,,
3608,2019-03-06 17:27:00,413445160.0,122.797,36.934167,177.0,9.2,413445160999999994,412914000.0,122.796432,37.092267,183.0,10.5,412914000999999994,,,,,,,,,,,,
3609,2019-03-06 17:29:00,413445160.0,122.797,36.928167,180.0,9.2,413445160999999994,412914000.0,122.796125,37.08633,182.4,10.5,412914000999999994,,,,,,,,,,,,
3610,2019-03-06 17:30:00,413445160.0,122.797,36.925667,178.0,9.2,413445160999999994,412914000.0,122.795917,37.082897,182.8,10.6,412914000999999994,,,,,,,,,,,,
3611,2019-03-06 17:31:00,413445160.0,122.797,36.924,178.0,9.2,413445160999999994,412914000.0,122.795735,37.080447,183.3,10.5,412914000999999994,,,,,,,,,,,,
3612,2019-03-06 17:32:00,413445160.0,122.797,36.9215,180.0,9.1,413445160999999994,412914000.0,122.795537,37.077555,183.4,10.5,412914000999999994,,,,,,,,,,,,
3613,2019-03-06 17:33:00,413445160.0,122.797,36.919,178.0,9.2,413445160999999994,412914000.0,122.795352,37.074617,182.9,10.5,412914000999999994,,,,,,,,,,,,
3614,2019-03-06 17:34:00,413445160.0,122.797,36.916333,180.0,9.1,413445160999999994,412914000.0,122.795182,37.071667,182.7,10.5,412914000999999994,,,,,,,,,,,,
3615,2019-03-06 17:35:00,413445160.0,122.797167,36.913833,178.0,9.2,413445160999999994,412914000.0,122.79502,37.068712,182.6,10.5,412914000999999994,,,,,,,,,,,,
3616,2019-03-06 17:36:00,413445160.0,122.797,36.911167,179.0,9.1,413445160999999994,412914000.0,122.794822,37.06529,182.5,10.6,412914000999999994,,,,,,,,,,,,
3617,2019-03-06 17:37:00,413445160.0,122.797167,36.908667,179.0,9.2,413445160999999994,412914000.0,122.794685,37.062847,182.4,10.5,412914000999999994,,,,,,,,,,,,
3618,2019-03-06 17:38:00,413445160.0,122.797167,36.906167,178.0,9.1,413445160999999994,412914000.0,122.794513,37.059415,182.4,10.7,412914000999999994,,,,,,,,,,,,
3619,2019-03-06 17:39:00,413445160.0,122.797167,36.9035,179.0,9.1,413445160999999994,412914000.0,122.794322,37.055932,182.9,10.6,412914000999999994,,,,,,,,,,,,
3620,2019-03-06 17:40:00,413445160.0,122.797167,36.901,178.0,9.1,413445160999999994,412914000.0,122.794178,37.053525,183.2,10.6,412914000999999994,,,,,,,,,,,,
3621,2019-03-06 17:41:00,413445160.0,122.797333,36.898333,181.0,9.1,413445160999999994,412914000.0,122.794007,37.051017,183.2,10.5,412914000999999994,,,,,,,,,,,,
3622,2019-03-06 17:42:00,413445160.0,122.797167,36.895833,177.0,9.1,413445160999999994,412914000.0,122.793787,37.04763,182.6,10.6,412914000999999994,,,,,,,,,,,,
3623,2019-03-06 17:43:00,413445160.0,122.797333,36.893333,181.0,9.1,413445160999999994,412914000.0,122.793643,37.044693,182.3,10.6,412914000999999994,,,,,,,,,,,,
3624,2019-03-06 17:44:00,413445160.0,122.797333,36.890833,177.0,9.1,413445160999999994,412914000.0,122.793537,37.042187,182.2,10.5,412914000999999994,,,,,,,,,,,,
3625,2019-03-06 17:45:00,413445160.0,122.797333,36.888167,183.0,9.1,413445160999999994,412914000.0,122.793387,37.039245,182.7,10.5,412914000999999994,,,,,,,,,,,,
3626,2019-03-06 17:46:00,413445160.0,122.797333,36.885667,176.0,9.1,413445160999999994,412914000.0,122.793207,37.036292,182.9,10.5,412914000999999994,,,,,,,,,,,,
3627,2019-03-06 17:47:00,413445160.0,122.797333,36.883167,182.0,9.1,413445160999999994,412914000.0,122.793022,37.033362,182.9,10.5,412914000999999994,,,,,,,,,,,,
3628,2019-03-06 17:48:00,413445160.0,122.797333,36.880667,176.0,9.2,413445160999999994,412914000.0,122.792853,37.030033,182.4,10.5,412914000999999994,,,,,,,,,,,,
3629,2019-03-06 17:49:00,413445160.0,122.7975,36.878,182.0,9.1,413445160999999994,412914000.0,122.792735,37.02704,181.7,10.6,412914000999999994,,,,,,,,,,,,
3630,2019-03-06 17:50:00,413445160.0,122.7975,36.8755,176.0,9.2,413445160999999994,412914000.0,122.792645,37.024592,181.7,10.5,412914000999999994,,,,,,,,,,,,
3631,2019-03-06 17:51:00,413445160.0,122.7975,36.8725,180.0,9.1,413445160999999994,412914000.0,122.792537,37.021605,181.8,10.5,412914000999999994,,,,,,,,,,,,
3632,2019-03-06 17:52:00,413445160.0,122.7975,36.870333,176.0,9.2,413445160999999994,412914000.0,122.79241,37.018737,182.4,10.5,412914000999999994,,,,,,,,,,,,
3633,2019-03-06 17:53:00,413445160.0,122.7975,36.867833,181.0,9.1,413445160999999994,412914000.0,122.792247,37.01582,182.8,10.5,412914000999999994,,,,,,,,,,,,
3634,2019-03-06 17:54:00,413445160.0,122.797667,36.865167,177.0,9.2,413445160999999994,412914000.0,122.792032,37.01192,182.4,10.6,412914000999999994,,,,,,,,,,,,
3635,2019-03-06 17:55:00,413445160.0,122.7975,36.862667,181.0,9.1,413445160999999994,412914000.0,122.79194,37.009437,181.8,10.5,412914000999999994,,,,,,,,,,,,
3636,2019-03-06 17:56:00,413445160.0,122.797667,36.860167,177.0,9.2,413445160999999994,412914000.0,122.791862,37.006945,181.5,10.5,412914000999999994,,,,,,,,,,,,
3637,2019-03-06 17:57:00,413445160.0,122.797667,36.857667,180.0,9.1,413445160999999994,412914000.0,122.791757,37.00358,181.8,10.5,412914000999999994,,,,,,,,,,,,
3638,2019-03-06 17:58:00,413445160.0,122.797833,36.854667,179.0,9.2,413445160999999994,412914000.0,122.791668,37.001132,182.2,10.6,412914000999999994,,,,,,,,,,,,
3639,2019-03-06 17:59:00,413445160.0,122.797667,36.8525,179.0,9.1,413445160999999994,412914000.0,122.79149,36.997723,182.6,10.5,412914000999999994,,,,,,,,,,,,
3640,2019-03-06 18:00:00,413445160.0,122.797833,36.85,179.0,9.2,413445160999999994,412914000.0,122.79133,36.9948,182.8,10.5,412914000999999994,,,,,,,,,,,,
3641,2019-03-06 18:01:00,413445160.0,122.797833,36.8475,178.0,9.2,413445160999999994,412914000.0,122.790875,36.982153,181.5,10.6,412914000999999994,,,,,,,,,,,,
3642,2019-03-06 18:02:00,413445160.0,122.797833,36.845,179.0,9.2,413445160999999994,412914000.0,122.791068,36.98895,181.9,10.6,412914000999999994,,,,,,,,,,,,
3643,2019-03-06 18:03:00,413445160.0,122.797833,36.842333,178.0,9.2,413445160999999994,412914000.0,122.791002,36.986557,181.4,10.5,412914000999999994,,,,,,,,,,,,
3644,2019-03-06 18:04:00,413445160.0,122.798,36.839833,180.0,9.2,413445160999999994,412914000.0,122.7909,36.983087,181.5,10.6,412914000999999994,,,,,,,,,,,,
3645,2019-03-06 18:05:00,413445160.0,122.798,36.837167,179.0,9.2,413445160999999994,412914000.0,122.79081,36.980142,181.6,10.6,412914000999999994,,,,,,,,,,,,
3646,2019-03-06 18:06:00,413445160.0,122.797833,36.834667,184.0,9.2,413445160999999994,412914000.0,122.790695,36.977702,182.4,10.6,412914000999999994,,,,,,,,,,,,
3647,2019-03-06 18:07:00,413445160.0,122.7975,36.832,183.0,9.2,413445160999999994,412914000.0,122.790523,36.974323,182.5,10.6,412914000999999994,,,,,,,,,,,,
3648,2019-03-06 18:08:00,413445160.0,122.797333,36.829,184.0,9.3,413445160999999994,412914000.0,122.790387,36.971392,182.3,10.6,412914000999999994,,,,,,,,,,,,
3649,2019-03-06 18:09:00,413445160.0,122.797,36.827,185.0,9.3,413445160999999994,412914000.0,122.79025,36.96845,182.0,10.6,412914000999999994,,,,,,,,,,,,
3650,2019-03-06 18:10:00,413445160.0,122.796833,36.824333,184.0,9.3,413445160999999994,412914000.0,122.790167,36.965515,181.3,10.7,412914000999999994,,,,,,,,,,,,
3651,2019-03-06 18:11:00,413445160.0,122.7965,36.821833,183.0,9.3,413445160999999994,412914000.0,122.790102,36.96302,181.0,10.5,412914000999999994,,,,,,,,,,,,
3652,2019-03-06 18:12:00,413445160.0,122.796333,36.819167,185.0,9.3,413445160999999994,412914000.0,122.790037,36.960137,181.1,10.5,412914000999999994,,,,,,,,,,,,
3653,2019-03-06 18:13:00,413445160.0,122.796,36.8165,183.0,9.3,413445160999999994,412914000.0,122.789962,36.957182,181.7,10.5,412914000999999994,,,,,,,,,,,,
3654,2019-03-06 18:14:00,413445160.0,122.795833,36.814,186.0,9.3,413445160999999994,412914000.0,122.78981,36.953637,182.3,10.6,412914000999999994,,,,,,,,,,,,
3655,2019-03-06 18:15:00,413445160.0,122.7955,36.811333,183.0,9.3,413445160999999994,412914000.0,122.789735,36.951717,182.3,10.5,412914000999999994,,,,,,,,,,,,
