,UnixTime_FEN,MMSI,Lon_d,Lat_d,Course,Speed,MMSI_,df0_MMSI,df0_Lon_d,df0_Lat_d,df0_Course,df0_Speed,df0_MMSI_,df1_MMSI,df1_Lon_d,df1_Lat_d,df1_Course,df1_Speed,df1_MMSI_
140,2019-06-23 21:08:00,235067931.0,118.80165,38.77625,101.0,14.1,2350679319999999911,413202310.0,118.820313,38.785388,96.6,9.8,4132023109999999912,413452750.0,118.776058,38.791633,93.5,10.6,413452750999999991
141,2019-06-23 21:09:00,235067931.0,118.806767,38.775467,101.0,14.1,2350679319999999911,413202310.0,118.823783,38.785103,95.8,9.9,4132023109999999912,413452750.0,118.779767,38.791458,95.4,10.6,413452750999999991
142,2019-06-23 21:10:00,235067931.0,118.8117,38.774717,101.0,14.1,2350679319999999911,413202310.0,118.827263,38.784885,92.5,9.9,4132023109999999912,413452750.0,118.783583,38.791118,94.9,10.6,413452750999999991
143,2019-06-23 21:11:00,235067931.0,118.81655,38.773933,101.0,14.1,2350679319999999911,413202310.0,118.83075,38.784733,95.2,9.8,4132023109999999912,413452750.0,118.787325,38.79092,93.7,10.6,413452750999999991
144,2019-06-23 21:12:00,235067931.0,118.821583,38.773183,100.0,14.1,2350679319999999911,413202310.0,118.834198,38.784352,100.8,9.8,4132023109999999912,413452750.0,118.791122,38.790692,95.3,10.6,413452750999999991
145,2019-06-23 21:13:00,235067931.0,118.82645,38.77245,100.0,14.1,2350679319999999911,413202310.0,118.837623,38.783893,97.2,9.8,4132023109999999912,413452750.0,118.794875,38.7904,94.7,10.7,413452750999999991
146,2019-06-23 21:14:00,235067931.0,118.831367,38.771767,101.0,14.2,2350679319999999911,413202310.0,118.841652,38.783635,93.5,9.8,4132023109999999912,413452750.0,118.798728,38.790158,94.9,10.7,413452750999999991
147,2019-06-23 21:15:00,235067931.0,118.83635,38.770867,103.0,14.1,2350679319999999911,413202310.0,118.844552,38.783467,95.1,9.8,4132023109999999912,413452750.0,118.802455,38.789908,95.4,10.7,413452750999999991
148,2019-06-23 21:16:00,235067931.0,118.84125,38.769967,103.0,14.1,2350679319999999911,413202310.0,118.848038,38.783177,96.9,9.8,4132023109999999912,413452750.0,118.806302,38.78965,96.3,10.7,413452750999999991
149,2019-06-23 21:17:00,235067931.0,118.846083,38.7691,103.0,14.2,2350679319999999911,413202310.0,118.851508,38.782893,95.5,9.8,4132023109999999912,413452750.0,118.810012,38.789118,100.6,10.6,413452750999999991
150,2019-06-23 21:18:00,235067931.0,118.851067,38.768233,102.0,14.1,2350679319999999911,413202310.0,118.854995,38.78262,95.5,9.9,4132023109999999912,413452750.0,118.813812,38.788705,96.7,10.6,413452750999999991
151,2019-06-23 21:19:00,235067931.0,118.8559,38.767367,102.0,14.1,2350679319999999911,413202310.0,118.858467,38.782315,96.7,9.9,4132023109999999912,413452750.0,118.81766,38.788317,98.7,10.6,413452750999999991
152,2019-06-23 21:20:00,235067931.0,118.861467,38.766367,102.0,14.2,2350679319999999911,413202310.0,118.861932,38.78196,98.7,9.9,4132023109999999912,413452750.0,118.823187,38.787653,97.8,10.6,413452750999999991
153,2019-06-23 21:21:00,235067931.0,118.866383,38.765483,102.0,14.2,2350679319999999911,413202310.0,118.865402,38.781528,97.7,9.9,4132023109999999912,413452750.0,118.82515,38.787425,98.1,10.7,413452750999999991
154,2019-06-23 21:22:00,235067931.0,118.870733,38.7647,103.0,14.2,2350679319999999911,413202310.0,118.868903,38.78122,93.7,9.9,4132023109999999912,413452750.0,118.828853,38.786958,98.9,10.7,413452750999999991
155,2019-06-23 21:23:00,235067931.0,118.875583,38.763833,103.0,14.2,2350679319999999911,413202310.0,118.872428,38.781055,94.2,10.0,4132023109999999912,413452750.0,118.832663,38.786535,98.2,10.7,413452750999999991
